username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
IEEEorg,2017-10-03 14:55,4,5,". @mljmljmlj ’s latest venture, #OpenWater , is developing wearable tech to generate #MRI -quality images w/ #holograms : http:// bit.ly/2xOQJUr .",,@mljmljmlj,#OpenWater #MRI #holograms,"915334416754282496",https://twitter.com/IEEEorg/status/915334416754282496
IEEEorg,2017-10-03 14:10,5,2,"#ICYMI : New York City commuters were treated to a light show at @GrandCentralNYC that paid homage to #womeninSTEM : http:// bit.ly/2yEZiOw .",,@GrandCentralNYC,#ICYMI #womeninSTEM,"915323087821795328",https://twitter.com/IEEEorg/status/915323087821795328
IEEEorg,2017-10-03 13:22,7,7,"Get artsy w/ #AI - an AI that was created to detect counterfeit art is being used to turn doodles into masterpieces: http:// bit.ly/2wwQzNw .",,,#AI,"915310998969401345",https://twitter.com/IEEEorg/status/915310998969401345
IEEEorg,2017-10-03 12:45,58,46,"Happy #IEEEDay ! RT if you’re celebrating the next wave of innovation in technology & #engineering and benefits it will bring to humanity.",,,#IEEEDay #engineering,"915301696217034752",https://twitter.com/IEEEorg/status/915301696217034752
IEEEorg,2017-10-03 12:13,7,13,"#GM is working to make all-electric ambitions a reality, hoping to add at least 18 more #EVs to its fleet by 2023. http:// bit.ly/2xRGBYP",,,#GM #EVs,"915293843783856129",https://twitter.com/IEEEorg/status/915293843783856129
IEEEorg,2017-10-03 11:15,7,7,"IEEE Senior Member Ayanna Howard talks about how she works with humanoid #robots to help children with disabilities: http:// bit.ly/2yV166M",,,#robots,"915279033889255424",https://twitter.com/IEEEorg/status/915279033889255424
IEEEorg,2017-10-03 10:07,22,43,"#TechFact : #OLED stands for Organic Light Emitting Diodes and was originally developed by #Kodak .",,,#TechFact #OLED #Kodak,"915262088586645505",https://twitter.com/IEEEorg/status/915262088586645505
IEEEorg,2017-09-29 15:21,10,8,"#Facebook has been ahead of the curve on crisis response, and added a blood donor search feature in India: http:// engt.co/2wnQsUl .",,,#Facebook,"913891388911169536",https://twitter.com/IEEEorg/status/913891388911169536
IEEEorg,2017-09-29 14:20,3,4,"#Yomee wants you to start your mornings a little smarter with this machine that makes yogurt out of culture pods: http:// engt.co/2ydvmNf",,,#Yomee,"913876038689705985",https://twitter.com/IEEEorg/status/913876038689705985
IEEEorg,2017-09-29 13:10,5,11,"#AstonMartin is going underwater in style -- with plans for a limited edition submarine: http:// tcrn.ch/2fw759F .",,,#AstonMartin,"913858425431429120",https://twitter.com/IEEEorg/status/913858425431429120
IEEEorg,2017-09-29 12:45,15,14,"These #GIFs from a project called “ #AI Senses” translate data from phone sensors into animated images: http:// bit.ly/2xH3eyO",,,#GIFs #AI,"913852134373957637",https://twitter.com/IEEEorg/status/913852134373957637
IEEEorg,2017-09-29 11:35,17,18,"Meet Daisy, a flexible #robot from an @MIT PhD student designed to save drinking water around the world: http:// bit.ly/2k8H1Xt",,@MIT,#robot,"913834516220989440",https://twitter.com/IEEEorg/status/913834516220989440
IEEEorg,2017-09-29 10:16,64,79,"#TechHistory : In 1956 4MB of data weighed 1 ton.",,,#TechHistory,"913814633391194114",https://twitter.com/IEEEorg/status/913814633391194114
IEEEorg,2017-09-29 09:19,6,7,"#Snapchat is bringing #3D #tech to its lenses: http:// tcrn.ch/2x1Gqgf",,,#Snapchat #3D #tech,"913800288758321153",https://twitter.com/IEEEorg/status/913800288758321153
IEEEorg,2017-09-29 08:25,3,8,"Have you seen our series on IEEE experts and the #robots they are teaching? http:// bit.ly/2k8og6p",,,#robots,"913786701381820418",https://twitter.com/IEEEorg/status/913786701381820418
IEEEorg,2017-09-29 07:15,22,37,"#TechFact : The word technology is a combination of a the Greek word for “art, craft” (techne) and “word, speech” (logos).",,,#TechFact,"913769086353575936",https://twitter.com/IEEEorg/status/913769086353575936
IEEEorg,2017-09-28 14:55,27,24,"Russia and the US will work together to build a moon base: http:// engt.co/2k9lSfV via @engadget #Space @NASA",,@engadget @NASA,#Space,"913522460623962112",https://twitter.com/IEEEorg/status/913522460623962112
IEEEorg,2017-09-28 13:45,17,20,". @Boeing is offering $2M USD for the best jetpacks that travel 32 km (20 miles) without stopping: http:// bbc.in/2wlG1Rv via @BBCNews",,@Boeing @BBCNews,,"913504841866940416",https://twitter.com/IEEEorg/status/913504841866940416
IEEEorg,2017-09-28 12:35,6,19,"Japanese banks are planning to launch a digital currency called "J-Coin": http:// read.bi/2yITC6V via @businessinsider",,@businessinsider,,"913487226331262977",https://twitter.com/IEEEorg/status/913487226331262977
IEEEorg,2017-09-28 11:08,9,10,"The @US_FDA is working with #Apple and #Fitbit to regulate #healthcare devices like #smartwatches : https:// bloom.bg/2ftkkYN via @business",,@US_FDA @business,#Apple #Fitbit #healthcare #smartwatches,"913465332433637378",https://twitter.com/IEEEorg/status/913465332433637378
IEEEorg,2017-09-28 10:50,8,18,"#Dyson is starting their engine on #electriccars and plans to sell vehicles by 2020: http:// bbc.in/2xAI5ZI via @BBCNews",,@BBCNews,#Dyson #electriccars,"913460801276661761",https://twitter.com/IEEEorg/status/913460801276661761
IEEEorg,2017-09-28 10:05,10,18,"#TechHistory pic.twitter.com/n54HoPbxSe",,,#TechHistory,"913449488815149056",https://twitter.com/IEEEorg/status/913449488815149056
IEEEorg,2017-09-28 09:01,15,12,"Roboticists are teaching #robots to learn how to fall: http:// bit.ly/2wZ7Iix via @IEEESpectrum",,@IEEESpectrum,#robots,"913433371879108608",https://twitter.com/IEEEorg/status/913433371879108608
IEEEorg,2017-09-28 07:55,12,6,"IEEE Fellow Dr. Alan Finkel offered advice for humans to prepare for a world full of #AI : http:// bit.ly/2wYSyyp",,,#AI,"913416763303514113",https://twitter.com/IEEEorg/status/913416763303514113
IEEEorg,2017-09-28 07:03,16,16,"#TechFact : Ray Tomlinson implemented the first email program on the ARPANET system, the precursor to the Internet, in 1971.",,,#TechFact,"913403676848476166",https://twitter.com/IEEEorg/status/913403676848476166
IEEEorg,2017-09-27 13:23,6,10,"After 15 years in a vegetative state, this patient may have regained minimal consciousness: http:// bit.ly/2y9it6W via @arstechnica",,@arstechnica,,"913136916845006849",https://twitter.com/IEEEorg/status/913136916845006849
IEEEorg,2017-09-27 12:41,37,42,"#BMW is set to offer a pad to wirelessly charge your #electriccar : http:// bit.ly/2xF9Ori via @verge",,@verge,#BMW #electriccar,"913126347475767296",https://twitter.com/IEEEorg/status/913126347475767296
IEEEorg,2017-09-27 11:31,21,27,"Dubai is testing a passenger #drone for its flying taxi service: http:// engt.co/2hzuUOC via @engadget",,@engadget,#drone,"913108731294076929",https://twitter.com/IEEEorg/status/913108731294076929
IEEEorg,2017-09-27 09:45,5,3,"A new study may help identify areas with and without accessible water ice on #Mars : http:// bit.ly/2hzuIPo via @physorg_com",,@physorg_com,#Mars,"913082058469191680",https://twitter.com/IEEEorg/status/913082058469191680
IEEEorg,2017-09-27 08:37,18,18,"Inspired by insect eyes, this #camera helps #drones move fast and reliably: http:// bit.ly/2wkorNN via @IEEESpectrum",,@IEEESpectrum,#camera #drones,"913064942965751810",https://twitter.com/IEEEorg/status/913064942965751810
IEEEorg,2017-09-27 08:29,14,22,"#TechHistory : Today in 1983, Richard Stallman announced the GNU project which aimed to develop a free Unix-like operating system.",,,#TechHistory,"913062932002562048",https://twitter.com/IEEEorg/status/913062932002562048
IEEEorg,2017-09-27 07:44,46,51,"#Microsoft 's new #coding language is made for #quantumcomputers : http:// engt.co/2xwtJt7 via @engadget",,@engadget,#Microsoft #coding #quantumcomputers,"913051605225869313",https://twitter.com/IEEEorg/status/913051605225869313
IEEEorg,2017-09-27 06:22,15,20,"#TechFact : The first public demonstration of a CD player was on a 1981 episode of the BBC’s “Tomorrow’s World.”",,,#TechFact,"913030971422887936",https://twitter.com/IEEEorg/status/913030971422887936
IEEEorg,2017-09-26 13:25,43,45,"Forget fingerprint or retinal scanning. You may soon use your heart as your identifier: http:// bit.ly/2wTUKSY via @TechXplore_com",,@TechXplore_com,,"912775034833432581",https://twitter.com/IEEEorg/status/912775034833432581
IEEEorg,2017-09-26 12:20,25,29,"#Microsoft and #Facebook 's massive undersea data cable is complete and can support speeds of 160 TB/s: http:// engt.co/2xxz8Ob via @engadget",,@engadget,#Microsoft #Facebook,"912758676901023744",https://twitter.com/IEEEorg/status/912758676901023744
IEEEorg,2017-09-26 11:23,13,24,"#Lidar -equipped #autonomous wheelchairs officially arrived at hospitals in Singapore and Japan: http:// bit.ly/2k2jasy via @IEEESpectrum",,@IEEESpectrum,#Lidar #autonomous,"912744330183544832",https://twitter.com/IEEEorg/status/912744330183544832
IEEEorg,2017-09-26 09:39,16,18,"In China, #robot dentists are implanting teeth into patients’ mouths: http:// bit.ly/2yqiE9I via @SCMP_News",,@SCMP_News,#robot,"912718159962091521",https://twitter.com/IEEEorg/status/912718159962091521
IEEEorg,2017-09-26 09:05,8,6,"The #cloud has the potential to provide significant benefits to #robots and automation systems: http:// bit.ly/2gVXhtB",,,#cloud #robots,"912709602034245632",https://twitter.com/IEEEorg/status/912709602034245632
IEEEorg,2017-09-26 08:46,9,7,"A new image #sensor inspired by human night vision could help #drones see at night: http:// bit.ly/2hwAuRR via @arxiv",,@arxiv,#sensor #drones,"912704821974757376",https://twitter.com/IEEEorg/status/912704821974757376
IEEEorg,2017-09-26 08:24,6,15,"#TechHistory : Today in 1960, for the first time, a US presidential debate was televised.",,,#TechHistory,"912699283366989824",https://twitter.com/IEEEorg/status/912699283366989824
IEEEorg,2017-09-26 07:39,5,7,". @Michelin wants to reinvent the wheel for the #driverless age: http:// bit.ly/2xIh8TF via @verge",,@Michelin @verge,#driverless,"912687960931176449",https://twitter.com/IEEEorg/status/912687960931176449
IEEEorg,2017-09-26 06:21,22,37,"#TechFact : "Aerodynamics" comes from two Greek words: aerios (concerning the air) and dynamis (powerful).",,,#TechFact,"912668331269910529",https://twitter.com/IEEEorg/status/912668331269910529
IEEEorg,2017-09-25 14:45,18,21,"#Google has spent over $1.1 billion on #selfdriving #tech : http:// bit.ly/2fLrs38 via @IEEESpectrum",,@IEEESpectrum,#Google #selfdriving #tech,"912432779106951168",https://twitter.com/IEEEorg/status/912432779106951168
IEEEorg,2017-09-25 13:20,6,20,"A new theory is helping to explain the success of today's #AI #algorithms : http:// bit.ly/2xF88i6 via @QuantaMagazine",,@QuantaMagazine,#AI #algorithms,"912411386508177414",https://twitter.com/IEEEorg/status/912411386508177414
IEEEorg,2017-09-25 12:21,8,13,"#Facebook wants your #smartphonecamera to understand everything it’s pointed at: http:// theatln.tc/2htIp2r via @TheAtlantic #AI",,@TheAtlantic,#Facebook #smartphonecamera #AI,"912396538864906245",https://twitter.com/IEEEorg/status/912396538864906245
IEEEorg,2017-09-25 11:23,37,39,"Your next #smartphone #GPS could know where you are within an accuracy of 30 centimeters: http:// bit.ly/2xElGKq via @IEEESpectrum",,@IEEESpectrum,#smartphone #GPS,"912381944306028544",https://twitter.com/IEEEorg/status/912381944306028544
IEEEorg,2017-09-25 09:43,17,25,"#MercedesBenz is spending $1 billion on new factory facilities to build batteries and #electriccars : https:// bloom.bg/2fMqdB5 via @business",,@business,#MercedesBenz #electriccars,"912356778687569921",https://twitter.com/IEEEorg/status/912356778687569921
IEEEorg,2017-09-25 09:05,7,7,"Your running partner of the future may be a #robot : http:// bit.ly/2wcOeeu",,,#robot,"912347219612901376",https://twitter.com/IEEEorg/status/912347219612901376
IEEEorg,2017-09-25 08:45,5,8,"#Stanford researchers are using #VR to spot concussions: http:// bit.ly/2xAsU1W via @IEEESpectrum",,@IEEESpectrum,#Stanford #VR,"912342183184945152",https://twitter.com/IEEEorg/status/912342183184945152
IEEEorg,2017-09-25 08:23,15,18,"#TechHistory : Today in 1956, the first submarine transatlantic telephone (TAT) system was inaugurated, replacing telegraph and radio systems",,,#TechHistory,"912336643859894275",https://twitter.com/IEEEorg/status/912336643859894275
IEEEorg,2017-09-25 07:47,14,21,"Scientists hope they can inject #CRISPR directly into the ear to stop hereditary deafness: http:// bit.ly/2jUUKRs via @techreview",,@techreview,#CRISPR,"912327586415628288",https://twitter.com/IEEEorg/status/912327586415628288
IEEEorg,2017-09-25 07:04,71,109,"Making mistakes can be the key to success. #IEEE #MondayMotivation #quote #Tech #Engineering pic.twitter.com/EJwJYLUBzL",,,#IEEE #MondayMotivation #quote #Tech #Engineering,"912316772212183041",https://twitter.com/IEEEorg/status/912316772212183041
IEEEorg,2017-09-25 06:38,36,44,"#TechFact : When #Nokia was founded in 1865, manufacturing paper was its primary business.",,,#TechFact #Nokia,"912310219627225090",https://twitter.com/IEEEorg/status/912310219627225090
IEEEorg,2017-09-22 13:29,16,16,"A #radar for industrial #robots may guide the future of human-robot collaboration: http:// bit.ly/2yiwJpP via @techreview",,@techreview,#radar #robots,"911326490926690304",https://twitter.com/IEEEorg/status/911326490926690304
IEEEorg,2017-09-22 12:28,21,27,"This #smartphone heart monitor beat doctors at diagnosing atrial fibrillation: http:// bit.ly/2wH545s via @IEEESpectrum",,@IEEESpectrum,#smartphone,"911311139551801351",https://twitter.com/IEEEorg/status/911311139551801351
IEEEorg,2017-09-22 11:37,15,23,"A tiny self-organized mesh full of artificial synapses can solve simple problems: http:// bit.ly/2waEWM8 via @QuantaMagazine",,@QuantaMagazine,,"911298304855744513",https://twitter.com/IEEEorg/status/911298304855744513
IEEEorg,2017-09-22 09:45,4,9,"A handheld scanner can instantly determine nutritional content of your food: http:// bit.ly/2xsPgC9 via @newscientist",,@newscientist,,"911270122949668865",https://twitter.com/IEEEorg/status/911270122949668865
IEEEorg,2017-09-22 09:08,10,13,"Find out how #IoT and #AI will help us fight crime in the future: http:// bit.ly/2fGgYCr",,,#IoT #AI,"911260810055421952",https://twitter.com/IEEEorg/status/911260810055421952
IEEEorg,2017-09-22 08:42,36,49,"#Tesla is reportedly working to develop its own #AI chips to power their #selfdrivingcars : http:// cnb.cx/2waVwLY via @CNBC",,@CNBC,#Tesla #AI #selfdrivingcars,"911254266299510784",https://twitter.com/IEEEorg/status/911254266299510784
IEEEorg,2017-09-22 08:21,30,38,"#TechHistory : Today in 1986, a federal judge ruled that code used to run computers & other electronic devices could be copyrighted.",,,#TechHistory,"911248979861676033",https://twitter.com/IEEEorg/status/911248979861676033
IEEEorg,2017-09-22 07:27,5,8,"This #startup wants to give #driverlesscars common sense: http:// bit.ly/2fFsDB6 via @techreview",,@techreview,#startup #driverlesscars,"911235390211751938",https://twitter.com/IEEEorg/status/911235390211751938
IEEEorg,2017-09-22 06:17,32,40,"#TechFact : The [Ctrl] + [Alt] + [Delete] sequence was written by “David Bradley”.",,,#TechFact,"911217775095484416",https://twitter.com/IEEEorg/status/911217775095484416
IEEEorg,2017-09-21 13:24,11,7,"New microscope #tech gives researchers a detailed look at structure & composition of materials: http:// bit.ly/2fkjnFW via @physorg_com",,@physorg_com,#tech,"910962847328423936",https://twitter.com/IEEEorg/status/910962847328423936
IEEEorg,2017-09-21 12:23,7,17,"Scientists want to explore #asteroids with a fleet of nanoprobes: http:// engt.co/2hlH919 via @engadget",,@engadget,#asteroids,"910947494657486848",https://twitter.com/IEEEorg/status/910947494657486848
IEEEorg,2017-09-21 11:29,11,19,"The U.S. Department of @ENERGY will explore how #AI can help power grids resist disruptions: http:// bit.ly/2fcNuex via @IEEESpectrum",,@ENERGY @IEEESpectrum,#AI,"910933903988404224",https://twitter.com/IEEEorg/status/910933903988404224
IEEEorg,2017-09-21 09:37,27,39,"An #electric bus just drove 1,770 km (~1,100 miles) on a single charge: http:// bit.ly/2wISkqn via @arstechnica",,@arstechnica,#electric,"910905718231977984",https://twitter.com/IEEEorg/status/910905718231977984
IEEEorg,2017-09-21 09:04,10,10,"Researchers are teaching #robots to grasp objects just like a human: http:// bit.ly/2xUdiYa",,,#robots,"910897413975674880",https://twitter.com/IEEEorg/status/910897413975674880
IEEEorg,2017-09-21 08:41,2,8,"#Amazon is working on #smart glasses to house #Alexa #AI : http:// tcrn.ch/2fdhJ5a via @TechCrunch",,@TechCrunch,#Amazon #smart #Alexa #AI,"910891625110474752",https://twitter.com/IEEEorg/status/910891625110474752
